Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"MSI GeForce RTX 5060 Ti 16G Inspire 2X OC Graphic Card - NVIDIA GeForce RTX 5060 Ti GPU, 16GB GDDR7 128-bit Memory, 28 Gbps, PCI Express Gen 5 x16 Interface, Upto 2617 MHz, STORMFORCE Fan",4.5 out of 5 stars,"1,29,000","69,300",46 %,https://www.amazon.in/MSI-GeForce-5060-Inspire-Graphic/dp/B0F32N1ZGH/ref=sr_1_180?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-180
"ASUS Dual Nvidia Geforce RTX 3050 Gaming Graphics Card (Pcie 4.0, 8Gb Gddr6 Memory, Hdmi 2.1, Displayport 1.4A, 2-Slot Design, Axial-Tech Fan Design, 0Db Technology, and More) - Pci_E_X4",4.6 out of 5 stars,"61,000","22,399",63 %,https://www.amazon.in/ASUS-Graphics-Powerful-Axial-tech-pci_e_x4/dp/B09QMGWWLV/ref=sr_1_181?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-181
"Z0TAC Gaming GeForce RTX 3060 TI AMP White Edition 8GB GDDR6 192-Bit PCIe 4.0 GPU, IceStorm 2.0 Cooling, 1867 MHz Boost Clock, Ray Tracing & DLSS, VR Ready Graphics Card (Pre-Owned)",No Rating Available,"87,100","24,999",71 %,https://www.amazon.in/GeForce-192-Bit-IceStorm-Graphics-Pre-Owned/dp/B0FPDKR168/ref=sr_1_182?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-182
"GIGABYTE nVidia GeForce RTX 2060 D6 6GB v2.0 Video Card, PCI-E 3.0, 1680 MHz Core Clock, 3x DIsplayPort 1.4, 1x HDMI 2.0",4.5 out of 5 stars,"69,999","24,900",64 %,https://www.amazon.in/GIGABYTE-nVidia-GeForce-Video-DIsplayPort/dp/B095SWPGVR/ref=sr_1_183?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-183
Inno3D GPU + PSU Bundle,No Rating Available,"1,18,800","94,266",21 %,https://www.amazon.in/Inno3D-GPU-PSU-Bundle/dp/B0FQP54RFR/ref=sr_1_184?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-184
ASUS GPU + PSU Bundle,No Rating Available,"36,399","18,480",49 %,https://www.amazon.in/ASUS-GPU-PSU-Bundle/dp/B0FQP8HV2L/ref=sr_1_185?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-185
GTX 1050 Ti 4GB HDMIx2 Low Profile Video Card SFF GPU GDDR5 Dual Monitor Display Graphics Card 128 Bit PCIe 3.0 x16 Bus Powered Support HDCP 2.2 for Compact PC Case HTPC,4.2 out of 5 stars,"42,703","34,771",19 %,https://www.amazon.in/SRhonyra-GeForce-Profile-Monitor-Graphics/dp/B0CRRHJG2S/ref=sr_1_186?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-186
"MSI Geforce RTX 5090 32G SUPRIM SOC Graphic Card - NVIDIA Geforce RTX 5090 GPU, 32GB GDDR7 512-Bit Memory, 28 Gbps, PCI_e Gen 5 X 16 Interface, Upto 2565 Mhz, STORMFORCE Fan",3.0 out of 5 stars,"3,44,250","1,89,900",45 %,https://www.amazon.in/Geforce-5090-SUPRIM-Graphic-Card/dp/B0FVXSC9BW/ref=sr_1_187?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-187
ASUS GT730-4H-SL-2GD5 - Graphics Card - GF GT 730-2 GB GDDR5 - PCIe 2.0-4 x HDMI - fanless,4.4 out of 5 stars,"24,278","19,254",21 %,https://www.amazon.in/ASUS-GT730-4H-SL-2GD5-Graphics-730-2-fanless/dp/B0CTJ43B3T/ref=sr_1_188?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-188
ASRock GPU + PSU Bundle,No Rating Available,"54,600","45,076",17 %,https://www.amazon.in/ASRock-GPU-PSU-Bundle/dp/B0FQP41L3J/ref=sr_1_189?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-189
"Galax GeForce RTX 5060 Ti 1-Click OC 8GB GDDR7 GPU | DLSS 4, Ray Tracing, PCIe 5.0 | 8K Ultra HD | Dual 92mm Fan | 128-bit, 28Gbps | HDMI 2.1b & DP 2.1b | Overclockable Gaming Graphics Card – Black",5.0 out of 5 stars,"85,000","48,599
.",43 %,https://www.amazon.in/Galax-GeForce-1-Click-Overclockable-Graphics/dp/B0FCMPHL3K/ref=sr_1_190?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-190
Galax GeForce RTX™ 4060 1-Click OC 2X 8GB GDDR6 128-bit/DP*3/HDMI 2.1/DLSS 3-46NSL8MD8LOC,4.8 out of 5 stars,"47,000","33,999",28 %,https://www.amazon.in/Galax-GeForce-1-Click-128-bit-3-46NSL8MD8LOC/dp/B0CB3RBW68/ref=sr_1_191?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-191
"KAER RX590 8GB Graphics Card, 2304SP, GDDR5, 256 Bit，Pc Gaming Video Card with Dual Fans 1380/8000MHz,PCI Express 3.0 Gaming Graphics Card, DVI HDMI DP Desktop",3.5 out of 5 stars,"21,802","20,802",5 %,https://www.amazon.in/KAER-RX590-Graphics-8000MHz-Express/dp/B0F243M74G/ref=sr_1_192?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-192
"MSI GeForce RTX 5050 8G Ventus 2X OC Graphic Card - NVIDIA GeForce RTX 5050 GPU, 8GB GDDR6 128-bit Memory, 20 Gbps, PCI Express Gen 5 x16 Interface, Upto 2602 MHz, TORX Fan 5.0",4.5 out of 5 stars,"49,999","33,500",33 %,https://www.amazon.in/MSI-GeForce-5050-Ventus-Graphic/dp/B096Y5WCCZ/ref=sr_1_193?dib=eyJ2IjoiMSJ9.w7Li_wv76FfxPnj5szcXsQULHAaWwn4MakYrPhSuctMk_aqkTBzUUBJt3QmRX2h2dUnqrwDKr-0yEY9Zri8Pif_d5o3H3kLxcOgfq9jTJvvvUK84nUDqAcTSjAs-PLaE5EuILNq5IHzGUHW2EPGzflxyYhbjt9zkLzbi459QWczk81NoUTB5y41vNvr2JtS1NsUQ2OD_tnhONsm3OV7Rtta6jOLRntwzolr15I10VXw.0nCwrGWyDEDC4a1hGveLcqkBs8jXmqrb7wIiJSstiow&dib_tag=se&keywords=GPU&qid=1763012215&sr=8-193
PCIe Power Splitter Adapter Cable 8 Pin Female to Dual 8 Pin Male (6+2) GPU Power Adapter Y Splitter Cable PCIe Express GPU Video Card Power Supply Cables 0.2m (Black+Yellow),4.2 out of 5 stars,600,301,50 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzA3MTg1Nzc1MTI2MTAzOjE3NjMwMTIyMjE6c3BfYXRmX25leHQ6MzAwNjc1NTYwMzgzMjMyOjowOjo&url=%2FCABLESETC-Splitter-Adapter-Female-Express%2Fdp%2FB09Q8YFBWZ%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI%26dib_tag%3Dse%26keywords%3DGPU%26qid%3D1763012221%26sr%3D8-193-spons%26aref%3D2kMiIGx3Vb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2kMiIGx3Vb&sp_cr=ZAZ
"HD 7670 Graphics Card, 4GB GDDR5 Gaming Graphics Card 128bit 1000MHz Video Card DirectX 11 GPU, HDML/DP/DVI for Upgrade Computer Accessories",3.8 out of 5 stars,"23,603.10","14,751
.",37 %,https://www.amazon.in/Graphics-1000MHz-DirectX-Computer-Accessories/dp/B0BN6PF3NR/ref=sr_1_194?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-194
"Z0TAC Gaming GeForce RTX 3060 TI AMP White Edition 8GB GDDR6 192-Bit PCIe 4.0 GPU, IceStorm 2.0 Cooling, 1867 MHz Boost Clock, Ray Tracing & DLSS, VR Ready Graphics Card (Pre-Owned)",No Rating Available,"87,100","24,999",71 %,https://www.amazon.in/GeForce-192-Bit-IceStorm-Graphics-Pre-Owned/dp/B0FPDKR168/ref=sr_1_195?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-195
"ZORBES® GPU Support Bracket, Adjustable Graphics Card Holder with Base, Vertical Pole, and Level, Anti-Sag Aluminum Alloy Mount with Screws for Heavy GPUs",No Rating Available,"1,004",707,30 %,https://www.amazon.in/Adjustable-Graphics-Vertical-Anti-Sag-Aluminum/dp/B0FMFBVFK1/ref=sr_1_196?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-196
"Sonew 4GB Ddr5_Sdram Graphics Card, Desktop Computer Network Accessories pci_e 2.0 Gaming Graphics Card 128Bit HD6770 650MHz, GPU for Gaming PC",3.8 out of 5 stars,"23,201.10","13,989
.",40 %,https://www.amazon.in/Graphics-Desktop-Computer-Network-Accessories/dp/B09NX3WGX1/ref=sr_1_197?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-197
"Graphics Card Bracket, Gpu Sag Bracket, Gpu Holder, Graphic Card Stand, Graphics Card Holder Bracket, Adjustable Height Graphics Card Gpu Brace Support Video Card Sag Holder Bracket",3.6 out of 5 stars,999,399,60 %,https://www.amazon.in/NHCDFA-Graphics-Bracket-Graphic-Adjustable/dp/B0DNHR91VC/ref=sr_1_198?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-198
AMD Ryzen 3 3200G with RadeonVega 8 Graphics Desktop Processor 4 Cores up to 4GHz 6MB Cache Socket AM4 (YD320GC5FHBOX),4.5 out of 5 stars,"13,000","5,719",56 %,https://www.amazon.in/AMD-RyzenTM-3200G-RadeonTM-Graphics/dp/B07STGHZK8/ref=sr_1_199?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-199
Ant Esports GCB70 ARGB GPU Holder & Anti-Sag Bracket with Built-in ARGB Strip (Black),3.6 out of 5 stars,"1,599",999,38 %,https://www.amazon.in/Ant-Esports-GCB70-Anti-Sag-Black/dp/B0DP7GP37Y/ref=sr_1_200?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-200
Club Bollywood®Vc-20 Mini Bracket Graphics Card Support Adjustable Height for M-ATX Black| Computer Components & Parts |• Computers/Tablets & Networking|1 Piece Graphics Card Gpu Brace,5.0 out of 5 stars,"1,388",696,50 %,https://www.amazon.in/Bollywood%C2%AEVc-20-Adjustable-Computer-Components-Networking/dp/B0F3846ZND/ref=sr_1_201?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-201
"AMD Ryzen™ 7 5700G Desktop Processor (8-core/16-thread, 20MB Cache, up to 4.6 GHz max Boost) with Radeon™ Graphics",4.6 out of 5 stars,"47,500","17,999",62 %,https://www.amazon.in/AMD-5700G-Processor-16-thread-RadeonTM/dp/B091J3NYVF/ref=sr_1_202?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-202
New PCIE Riser Card VER011 011 Pro GPU Adapter Card PCI 10 Capacitors 12 LED Lights Best ver 011 pro PCI-E Riser Card,4.3 out of 5 stars,"2,400",600,75 %,https://www.amazon.in/SaiRetail-Com-VER011-Adapter-Capacitors-Lights/dp/B09Q5FJ1MB/ref=sr_1_203?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-203
"INOVERA 50 Piece Cable Organizer Hook & Loop Tape - Wire/Cord Holder Management Strap - Reusable Hook & Loop Ties for PC, TV, Desk, WFH Accessories - Black",4.5 out of 5 stars,999,179,82 %,https://www.amazon.in/INOVERA-Reusable-Adjustable-Management-Organizer/dp/B09X37GMR4/ref=sr_1_204?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-204
Thermal Grizzly TG Putty Basic – Electrically Non-Conductive Thermal Interface Material for GPU Modding and Thermal Pad Replacement,4.6 out of 5 stars,"5,999","1,499",75 %,https://www.amazon.in/Thermal-Grizzly-Putty-Basic-Non-Conductive/dp/B0DQDB9HH6/ref=sr_1_205?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-205
6 Pin to Dual PCIe 8 Pin (6+2) Graphics Card PCI Express Power Adapter GPU VGA Y-Splitter Extension Cable Mining Video Card Power Cable,4.2 out of 5 stars,"1,000",359,64 %,https://www.amazon.in/Graphics-Express-Adapter-Y-Splitter-Extension/dp/B0B7XYC6GF/ref=sr_1_206?dib=eyJ2IjoiMSJ9.qnIxxj4HWJ7AC-1hYLekOVKalaBmfJLmE_Fgp1wJjM9UG6gZGjM9hNk2ThAyn1BdNirb0sROyj3zPs5KoiQADFa3qUFf3WQRIzJzoFXXkuSJgXwd6koCcpzMSeGx6OZyM9Q-jGXwaFTNO40zZx0sByh3fY_wI0TPbqhvzh01wQsmbDnSyVDSSMl9hPVpT9CvD_jdJnzHChw7h1PGgTz59tp2jMPvG4LPXiyzvgL1s7U.yWjjE1OhBxZciKKGueQPupkQulsc848p24utZJTwNmI&dib_tag=se&keywords=GPU&qid=1763012221&sr=8-206
